customer_id,segment,frequency,recency_days,first_purchase_date,last_purchase_date,customer_lifetime_days,average_purchase_frequency,total_amount
39630,potential,8,45,05/01/2024,17/11/2024,317,39.625,5388.377902571789
39631,loyal,13,27,07/02/2024,05/12/2024,302,23.23076923076923,40169.466863380665
39632,loyal,17,27,10/01/2024,05/12/2024,330,19.41176470588235,74632.66163095876
39633,loyal,14,19,19/01/2024,13/12/2024,329,23.5,62829.195118833835
39634,new,4,31,17/03/2024,01/12/2024,259,64.75,7963.268150964701
39635,potential,8,61,05/03/2024,01/11/2024,241,30.125,16596.805745341717
39636,at_risk,5,179,28/03/2024,06/07/2024,100,20.0,12014.515910491147
39638,high_value,23,21,09/01/2024,11/12/2024,337,14.652173913043478,95406.51163889385
39639,loyal,17,50,23/01/2024,12/11/2024,294,17.294117647058822,62514.84197720914
39640,potential,10,55,20/04/2024,07/11/2024,201,20.1,15089.193387264793
39641,at_risk,1,133,21/08/2024,21/08/2024,0,,11259.228792680791
39642,loyal,12,19,22/02/2024,13/12/2024,295,24.583333333333332,41966.012824089616
39643,at_risk,3,220,31/01/2024,26/05/2024,116,38.666666666666664,1581.2490980429027
39644,loyal,18,42,13/02/2024,20/11/2024,281,15.61111111111111,52662.85762420915
39645,churned,1,345,22/01/2024,22/01/2024,0,,183.7428546293339
39649,potential,10,34,26/02/2024,28/11/2024,276,27.6,18850.05335206966
39650,at_risk,6,64,10/02/2024,29/10/2024,262,43.666666666666664,15633.555435719403
39651,potential,8,43,01/06/2024,19/11/2024,171,21.375,12113.060999466412
39653,high_value,21,32,06/01/2024,30/11/2024,329,15.666666666666666,99406.19918405259
39655,potential,11,15,14/01/2024,17/12/2024,338,30.727272727272727,8805.643008713383
39656,at_risk,4,165,23/03/2024,20/07/2024,119,29.75,3029.008297062245
39657,potential,9,49,01/01/2024,13/11/2024,317,35.22222222222222,16419.355627218894
39658,new,3,105,31/05/2024,18/09/2024,110,36.666666666666664,1972.5504781137615
39659,new,2,190,29/01/2024,25/06/2024,148,74.0,1945.9568626914345
39660,potential,8,92,07/02/2024,01/10/2024,237,29.625,17200.97304762463
39661,new,4,88,05/05/2024,05/10/2024,153,38.25,1357.9523415516146
39662,potential,9,93,04/01/2024,30/09/2024,270,30.0,11872.428698587695
39663,potential,10,21,03/03/2024,11/12/2024,283,28.3,12098.622473275278
39664,at_risk,4,110,23/01/2024,13/09/2024,234,58.5,4033.704306574888
39665,potential,10,44,27/01/2024,18/11/2024,296,29.6,20263.723247521168
39666,potential,9,16,15/03/2024,16/12/2024,276,30.666666666666668,12881.17231041287
39667,loyal,16,15,17/01/2024,17/12/2024,335,20.9375,50976.76511502682
39668,loyal,10,44,01/02/2024,18/11/2024,291,29.1,24347.420973159275
39669,loyal,13,23,15/02/2024,09/12/2024,298,22.923076923076923,37555.91301574929
39670,new,4,7,09/07/2024,25/12/2024,169,42.25,3051.390916056254
39671,high_value,18,53,17/01/2024,09/11/2024,297,16.5,137225.5028155809
39672,at_risk,3,189,06/02/2024,26/06/2024,141,47.0,6934.663444448113
39673,potential,8,34,06/03/2024,28/11/2024,267,33.375,27646.787276376344
39674,churned,1,270,06/04/2024,06/04/2024,0,,4684.52777280658
39675,potential,10,17,01/01/2024,15/12/2024,349,34.9,12374.058946302932
39676,high_value,19,7,30/01/2024,25/12/2024,330,17.36842105263158,92314.30999425538
39677,potential,10,109,17/01/2024,14/09/2024,241,24.1,22419.062210846634
39678,new,4,35,03/03/2024,27/11/2024,269,67.25,2489.842643535803
39679,high_value,17,19,01/03/2024,13/12/2024,287,16.88235294117647,102063.04506734594
39680,loyal,17,34,09/01/2024,28/11/2024,324,19.058823529411764,42283.233446256876
39681,potential,8,81,27/02/2024,12/10/2024,228,28.5,14923.848720471127
39683,high_value,23,11,14/01/2024,21/12/2024,342,14.869565217391305,129757.70572164278
39684,loyal,14,52,05/01/2024,10/11/2024,310,22.142857142857142,53131.19879340114
39685,potential,7,18,03/01/2024,14/12/2024,346,49.42857142857143,10147.02683812263
39686,loyal,12,39,18/02/2024,23/11/2024,279,23.25,36427.3454555669
39687,potential,7,56,03/02/2024,06/11/2024,277,39.57142857142857,5019.828697056952
39688,at_risk,3,82,12/02/2024,11/10/2024,242,80.66666666666667,6625.828224882227
39689,potential,9,136,11/02/2024,18/08/2024,189,21.0,16540.48012189651
39690,new,4,61,12/06/2024,01/11/2024,142,35.5,4932.781026477098
39691,potential,9,113,18/01/2024,10/09/2024,236,26.22222222222222,19983.797403484074
39692,potential,10,22,16/02/2024,10/12/2024,298,29.8,11420.57253721997
39693,churned,1,345,22/01/2024,22/01/2024,0,,746.1267671460583
39694,potential,11,67,11/01/2024,26/10/2024,289,26.272727272727273,21266.07743947801
39695,high_value,19,53,20/01/2024,09/11/2024,294,15.473684210526315,71823.81482870659
39696,loyal,16,57,11/01/2024,05/11/2024,299,18.6875,42987.84829581845
39697,at_risk,4,50,02/01/2024,12/11/2024,315,78.75,4206.005243435125
39698,potential,9,46,07/01/2024,16/11/2024,314,34.888888888888886,19807.174706187958
39699,loyal,15,59,20/01/2024,03/11/2024,288,19.2,43780.41746219233
39700,potential,10,14,18/01/2024,18/12/2024,335,33.5,22058.469429211364
39701,high_value,22,18,18/01/2024,14/12/2024,331,15.045454545454545,120214.71119369288
39702,new,4,35,03/05/2024,27/11/2024,208,52.0,1892.2257576477784
39703,potential,10,48,12/03/2024,14/11/2024,247,24.7,7845.578130359523
39704,loyal,14,24,12/02/2024,08/12/2024,300,21.428571428571427,50030.804483037755
39705,potential,9,42,07/01/2024,20/11/2024,318,35.333333333333336,11115.688463918126
39706,potential,8,110,10/01/2024,13/09/2024,247,30.875,24212.27522882233
39707,at_risk,6,185,07/01/2024,30/06/2024,175,29.166666666666668,11959.68769660957
39708,potential,8,51,26/01/2024,11/11/2024,290,36.25,23568.168900724566
39709,high_value,20,7,16/01/2024,25/12/2024,344,17.2,94702.17079068293
39710,potential,11,8,08/04/2024,24/12/2024,260,23.636363636363637,11066.586335966324
39711,potential,9,45,31/03/2024,17/11/2024,231,25.666666666666668,16063.91317217326
39712,new,3,11,13/04/2024,21/12/2024,252,84.0,2779.757694923033
39713,loyal,14,68,15/03/2024,25/10/2024,224,16.0,58055.47725906297
39714,loyal,19,66,25/01/2024,27/10/2024,276,14.526315789473685,31131.471405011365
39715,new,3,33,22/11/2024,29/11/2024,7,2.3333333333333335,1656.9415811337635
39716,new,3,56,11/07/2024,06/11/2024,118,39.333333333333336,7172.803397857346
39717,at_risk,4,105,04/01/2024,18/09/2024,258,64.5,2840.8425703841676
39718,at_risk,3,158,28/03/2024,27/07/2024,121,40.333333333333336,5274.512346125059
39719,loyal,19,38,17/01/2024,24/11/2024,312,16.42105263157895,45758.16799408724
39720,loyal,17,25,01/01/2024,07/12/2024,341,20.058823529411764,41877.928157248025
39721,potential,10,20,02/02/2024,12/12/2024,314,31.4,22405.38430739008
39722,at_risk,2,145,04/02/2024,09/08/2024,187,93.5,845.9704284337918
39723,new,3,43,12/02/2024,19/11/2024,281,93.66666666666667,3341.363683525667
39724,high_value,21,22,14/01/2024,10/12/2024,331,15.761904761904763,87990.58754286265
39725,new,3,68,19/03/2024,25/10/2024,220,73.33333333333333,9268.058690629858
39726,high_value,21,22,05/01/2024,10/12/2024,340,16.19047619047619,123212.57073418079
39727,at_risk,4,86,11/04/2024,07/10/2024,179,44.75,5167.755442304497
39728,loyal,14,57,18/01/2024,05/11/2024,292,20.857142857142858,70411.95970899129
39729,churned,2,228,29/02/2024,18/05/2024,79,39.5,6253.596724456587
39730,churned,1,165,20/07/2024,20/07/2024,0,,130.13900006479034
39731,potential,9,49,09/04/2024,13/11/2024,218,24.22222222222222,23477.21428639464
39732,loyal,12,37,17/05/2024,25/11/2024,192,16.0,45571.53248573971
39733,high_value,18,18,09/01/2024,14/12/2024,340,18.88888888888889,93428.36497203418
39734,at_risk,2,193,07/03/2024,22/06/2024,107,53.5,5819.420488963908
39735,high_value,24,11,25/01/2024,21/12/2024,331,13.791666666666666,129741.01167763572
39736,potential,9,11,06/02/2024,21/12/2024,319,35.44444444444444,6087.412961156643
39737,loyal,14,49,06/01/2024,13/11/2024,312,22.285714285714285,28123.666605742485
39738,new,4,8,06/08/2024,24/12/2024,140,35.0,11778.49197095531
39739,at_risk,4,137,24/01/2024,17/08/2024,206,51.5,10518.437596737343
39740,new,4,130,01/04/2024,24/08/2024,145,36.25,16471.7232071671
39741,loyal,16,24,02/02/2024,08/12/2024,310,19.375,48458.64909387153
39742,new,4,24,03/05/2024,08/12/2024,219,54.75,5869.687709716113
39743,loyal,13,20,28/01/2024,12/12/2024,319,24.53846153846154,54520.64490523802
39744,high_value,23,32,03/01/2024,30/11/2024,332,14.434782608695652,145357.42585091337
39745,at_risk,4,95,12/03/2024,28/09/2024,200,50.0,14786.89559611284
39746,at_risk,5,100,20/03/2024,23/09/2024,187,37.4,28791.556227019373
39747,new,4,18,28/01/2024,14/12/2024,321,80.25,4432.730134964035
39748,potential,9,76,03/01/2024,17/10/2024,288,32.0,23575.550771082653
39749,potential,9,13,29/01/2024,19/12/2024,325,36.111111111111114,11861.126294468013
39750,new,3,104,02/01/2024,19/09/2024,261,87.0,2930.550313532135
39751,loyal,15,83,05/01/2024,10/10/2024,279,18.6,53738.166307231986
39752,potential,8,61,05/01/2024,01/11/2024,301,37.625,13079.93682302619
39753,potential,10,55,17/04/2024,07/11/2024,204,20.4,11466.627928771512
39754,new,4,125,21/03/2024,29/08/2024,161,40.25,4565.795402832371
39755,new,4,75,25/02/2024,18/10/2024,236,59.0,11163.371932430324
39756,high_value,22,26,01/02/2024,06/12/2024,309,14.045454545454545,136240.59190835597
39757,loyal,11,25,04/01/2024,07/12/2024,338,30.727272727272727,27875.491993204072
39758,loyal,13,60,17/02/2024,02/11/2024,259,19.923076923076923,53140.97552250052
39759,loyal,18,49,20/01/2024,13/11/2024,298,16.555555555555557,47616.28100945934
39760,at_risk,3,113,02/03/2024,10/09/2024,192,64.0,2264.218360698781
39761,potential,8,59,04/02/2024,03/11/2024,273,34.125,17021.401353630896
39762,high_value,23,39,13/01/2024,23/11/2024,315,13.695652173913043,104359.27075514621
39763,at_risk,2,298,21/01/2024,09/03/2024,48,24.0,1215.9183969808041
39764,loyal,14,33,01/01/2024,29/11/2024,333,23.785714285714285,38443.34832949421
39765,new,4,52,26/06/2024,10/11/2024,137,34.25,3502.1283568951494
39766,potential,8,76,29/02/2024,17/10/2024,231,28.875,12577.845380551078
39767,new,4,85,13/01/2024,08/10/2024,269,67.25,7018.910413987161
39768,loyal,13,73,03/03/2024,20/10/2024,231,17.76923076923077,28352.250753855165
39769,new,3,128,30/01/2024,26/08/2024,209,69.66666666666667,1706.5820396961965
39770,new,3,67,13/05/2024,26/10/2024,166,55.333333333333336,676.97599514147
39771,at_risk,4,62,09/01/2024,31/10/2024,296,74.0,2959.3176530324927
39772,loyal,12,27,05/01/2024,05/12/2024,335,27.916666666666668,30901.402764713283
39773,loyal,16,45,19/01/2024,17/11/2024,303,18.9375,52132.0058913596
39774,high_value,23,16,01/01/2024,16/12/2024,350,15.217391304347826,86139.2326426468
39775,high_value,20,65,26/02/2024,28/10/2024,245,12.25,96274.79792080335
39776,potential,8,39,21/01/2024,23/11/2024,307,38.375,12519.838129455893
39778,loyal,15,44,25/01/2024,18/11/2024,298,19.866666666666667,47984.825355281326
39780,loyal,14,19,02/01/2024,13/12/2024,346,24.714285714285715,51884.418441958
39781,at_risk,5,59,13/01/2024,03/11/2024,295,59.0,8648.961163485143
39782,churned,2,281,11/01/2024,26/03/2024,75,37.5,3279.066732686053
39783,loyal,15,51,05/01/2024,11/11/2024,311,20.733333333333334,40726.49001966618
39784,loyal,11,40,08/01/2024,22/11/2024,319,29.0,45873.45030828913
39785,potential,11,23,06/02/2024,09/12/2024,307,27.90909090909091,8214.984407862776
39786,at_risk,3,111,21/05/2024,12/09/2024,114,38.0,3615.6563039943167
39787,high_value,21,39,04/01/2024,23/11/2024,324,15.428571428571429,108172.57116372176
39788,high_value,21,9,09/01/2024,23/12/2024,349,16.61904761904762,116286.89068315874
39789,high_value,15,76,24/01/2024,17/10/2024,267,17.8,59951.851874655746
39790,churned,1,315,21/02/2024,21/02/2024,0,,827.3915102064982
39791,high_value,22,12,05/01/2024,20/12/2024,350,15.909090909090908,110908.3915361003
39792,loyal,12,61,07/01/2024,01/11/2024,299,24.916666666666668,40595.402698082486
39793,high_value,19,24,11/01/2024,08/12/2024,332,17.473684210526315,49180.24886040743
39794,new,3,26,16/09/2024,06/12/2024,81,27.0,7007.367024689903
39795,high_value,20,22,06/01/2024,10/12/2024,339,16.95,74056.69500158649
39796,at_risk,5,143,10/05/2024,11/08/2024,93,18.6,12075.108318751612
39797,high_value,22,34,20/01/2024,28/11/2024,313,14.227272727272727,128474.45877697568
39798,at_risk,4,106,06/06/2024,17/09/2024,103,25.75,2347.3103091884245
39799,new,3,238,28/02/2024,08/05/2024,70,23.333333333333332,1793.8414244071587
39800,at_risk,6,75,03/02/2024,18/10/2024,258,43.0,4607.006834477143
39801,churned,1,339,28/01/2024,28/01/2024,0,,94.68237003028332
39802,high_value,17,39,01/01/2024,23/11/2024,327,19.235294117647058,91977.20863547201
39803,new,3,113,22/01/2024,10/09/2024,232,77.33333333333333,2378.5877822354896
39804,at_risk,3,139,18/02/2024,15/08/2024,179,59.666666666666664,10504.955929733527
39805,at_risk,2,189,29/01/2024,26/06/2024,149,74.5,1639.7135993447228
39806,high_value,15,33,09/01/2024,29/11/2024,325,21.666666666666668,48826.5655756544
39807,at_risk,4,116,02/01/2024,07/09/2024,249,62.25,14413.206999508711
39808,at_risk,2,229,19/03/2024,17/05/2024,59,29.5,717.131894434722
39809,at_risk,3,111,19/01/2024,12/09/2024,237,79.0,8475.41285690757
39810,high_value,22,11,16/01/2024,21/12/2024,340,15.454545454545455,77921.0335972583
39811,new,4,128,22/01/2024,26/08/2024,217,54.25,9936.613184524558
39812,new,3,202,03/01/2024,13/06/2024,162,54.0,1965.5180259895253
39813,loyal,13,32,09/02/2024,30/11/2024,295,22.692307692307693,27920.521670665352
39814,new,3,154,21/02/2024,31/07/2024,161,53.666666666666664,3011.9011667997947
39815,potential,9,42,08/02/2024,20/11/2024,286,31.77777777777778,15253.761080810915
39816,loyal,17,60,05/01/2024,02/11/2024,302,17.764705882352942,43740.40879665163
39817,loyal,15,23,17/01/2024,09/12/2024,327,21.8,49985.72655995629
39818,high_value,15,55,06/01/2024,07/11/2024,306,20.4,56102.776634883245
39819,new,4,12,22/01/2024,20/12/2024,333,83.25,4607.663892387432
39820,loyal,11,62,08/01/2024,31/10/2024,297,27.0,29362.58617001713
39821,at_risk,3,193,22/03/2024,22/06/2024,92,30.666666666666668,5719.528662395878
39822,new,4,23,19/03/2024,09/12/2024,265,66.25,10354.202511782334
39823,loyal,16,50,13/01/2024,12/11/2024,304,19.0,41536.524871328584
39824,high_value,16,61,13/01/2024,01/11/2024,293,18.3125,60561.91389468421
39825,high_value,19,39,15/01/2024,23/11/2024,313,16.473684210526315,102765.5243702491
39826,loyal,12,20,06/01/2024,12/12/2024,341,28.416666666666668,40362.88378536057
39827,loyal,14,35,15/02/2024,27/11/2024,286,20.428571428571427,43177.93983263253
39828,potential,9,30,09/02/2024,02/12/2024,297,33.0,19622.453698550642
39829,potential,9,42,31/01/2024,20/11/2024,294,32.666666666666664,31403.06213437392
39830,potential,11,27,23/01/2024,05/12/2024,317,28.818181818181817,25055.668728161752
39831,at_risk,4,62,14/02/2024,31/10/2024,260,65.0,12256.225063751934
39832,high_value,21,72,13/01/2024,21/10/2024,282,13.428571428571429,94756.02864118053
39833,loyal,13,48,09/01/2024,14/11/2024,310,23.846153846153847,34814.447501961164
39834,high_value,18,18,30/01/2024,14/12/2024,319,17.72222222222222,70009.43415088404
39835,new,4,15,21/01/2024,17/12/2024,331,82.75,3564.2154906030364
39836,high_value,24,37,04/01/2024,25/11/2024,326,13.583333333333334,102519.47769601032
39837,loyal,15,64,04/02/2024,29/10/2024,268,17.866666666666667,31004.048007164554
39838,potential,8,79,11/01/2024,14/10/2024,277,34.625,11773.852817546347
39839,churned,2,339,11/01/2024,28/01/2024,17,8.5,1612.4784846290088
39840,potential,9,88,25/02/2024,05/10/2024,223,24.77777777777778,11393.559782064083
39841,at_risk,5,164,29/01/2024,21/07/2024,174,34.8,22002.968473407556
39842,potential,8,82,12/01/2024,11/10/2024,273,34.125,14515.764393513498
39843,loyal,16,44,05/01/2024,18/11/2024,318,19.875,51876.34516611879
39844,at_risk,3,239,08/03/2024,07/05/2024,60,20.0,4974.952802331565
39845,new,3,177,12/03/2024,08/07/2024,118,39.333333333333336,3376.6142621532736
39846,loyal,16,46,23/01/2024,16/11/2024,298,18.625,52090.51330312477
39847,potential,7,26,05/01/2024,06/12/2024,336,48.0,8133.586410556344
39848,high_value,18,18,11/01/2024,14/12/2024,338,18.77777777777778,80029.94859010314
39849,high_value,23,38,04/01/2024,24/11/2024,325,14.130434782608695,112503.10229439748
39850,loyal,12,72,27/03/2024,21/10/2024,208,17.333333333333332,85330.06351528942
39851,potential,10,20,03/02/2024,12/12/2024,313,31.3,29907.083043808732
39852,loyal,18,24,09/01/2024,08/12/2024,334,18.555555555555557,62157.94497002691
39854,potential,8,96,13/01/2024,27/09/2024,258,32.25,12045.542762971043
39855,potential,8,31,24/02/2024,01/12/2024,281,35.125,29538.614910916975
39856,high_value,17,18,03/01/2024,14/12/2024,346,20.352941176470587,70435.81314118781
39857,high_value,17,14,19/01/2024,18/12/2024,334,19.647058823529413,101647.76265828962
39858,new,3,89,10/09/2024,04/10/2024,24,8.0,7296.700397803911
39859,high_value,15,15,22/01/2024,17/12/2024,330,22.0,36797.653677486196
39860,loyal,18,43,29/01/2024,19/11/2024,295,16.38888888888889,69160.89688050828
39861,potential,8,13,20/06/2024,19/12/2024,182,22.75,12131.6544172419
39862,at_risk,1,184,01/07/2024,01/07/2024,0,,199.2391673580342
39863,at_risk,3,210,21/02/2024,05/06/2024,105,35.0,2272.958392042298
39864,at_risk,3,290,19/01/2024,17/03/2024,58,19.333333333333332,4095.6148981158967
39865,potential,7,223,26/02/2024,23/05/2024,87,12.428571428571429,10033.787182724473
39866,potential,8,13,07/01/2024,19/12/2024,347,43.375,13147.474353148582
39867,high_value,24,17,18/01/2024,15/12/2024,332,13.833333333333334,149172.12170536534
39868,potential,11,12,22/02/2024,20/12/2024,302,27.454545454545453,15559.037205989673
39869,potential,9,78,27/01/2024,15/10/2024,262,29.11111111111111,11127.422455173812
39870,loyal,15,15,14/01/2024,17/12/2024,338,22.533333333333335,40096.94220979233
39871,loyal,16,78,13/01/2024,15/10/2024,276,17.25,39808.60862696047
39872,new,4,238,20/01/2024,08/05/2024,109,27.25,2037.3052140276557
39873,potential,8,27,20/02/2024,05/12/2024,289,36.125,11707.123901426403
39874,high_value,24,44,12/01/2024,18/11/2024,311,12.958333333333334,134322.85282395178
39875,potential,11,22,16/02/2024,10/12/2024,298,27.09090909090909,23444.977535595757
39876,loyal,16,51,06/01/2024,11/11/2024,310,19.375,50596.4740343995
39877,at_risk,4,127,01/02/2024,27/08/2024,208,52.0,11144.340869098487
39878,high_value,21,62,09/01/2024,31/10/2024,296,14.095238095238095,112744.83969842619
39879,potential,8,88,16/01/2024,05/10/2024,263,32.875,14245.600838437485
39880,loyal,15,30,02/01/2024,02/12/2024,335,22.333333333333332,69364.14915532916
39881,new,3,86,11/03/2024,07/10/2024,210,70.0,1852.617745261896
39882,high_value,23,25,03/01/2024,07/12/2024,339,14.73913043478261,148833.79264005367
39883,high_value,19,12,15/01/2024,20/12/2024,340,17.894736842105264,78527.51929450873
39884,new,4,27,09/03/2024,05/12/2024,271,67.75,5908.688675511168
39885,potential,7,70,16/03/2024,23/10/2024,221,31.571428571428573,11321.411370887414
39886,high_value,20,20,01/01/2024,12/12/2024,346,17.3,78942.31709759923
39887,high_value,19,22,09/01/2024,10/12/2024,336,17.68421052631579,63080.54706893431
39888,potential,8,22,19/01/2024,10/12/2024,326,40.75,10149.330196008083
39889,loyal,13,60,24/01/2024,02/11/2024,283,21.76923076923077,36343.14943719036
39890,potential,10,24,16/01/2024,08/12/2024,327,32.7,17194.627682230643
